,Acidification,Climate change (total),Climate change (biogenic),Climate change (fossil),Climate change (land use),"Ecotoxicity, freshwater","Ecotoxicity, freshwater (inorg.)","Ecotoxicity, freshwater (org.)",Fossil resource use,"Eutrophication, freshwater","Eutrophication, marine","Eutrophication, terrestrial","Human toxicity, carcinogenic","Human toxicity, carc. (inorg.)","Human toxicity, carc. (org.)","Human toxicity, non-carc.","Human toxicity, non-carc. (inorg.)","Human toxicity, non-carc. (org.)",Ionising radiation,Land use,Mineral resource use,Ozone depletion,Particulate matter,Photochemical ozone formation,Water use
Steel (low-alloy) + Steel (chromium) + Cast iron + Aluminium + Copper + Fiberglass + Epoxy resin + Lubricating oil + Rubber,1.9863113547272784,2.004461992781651,1.9786748011345885,2.0033596865022094,1.9595628411143886,1.9834324130563146,1.9796282687377371,1.9960431439939859,1.9935503636543688,1.9988742059169766,1.9970121711794677,1.9949550566603844,1.9940354212340803,1.9860618207462204,2.0044370186470326,1.820365533577017,1.8352214028382043,1.6382988450529514,1.9461216767563723,1.9341111928510073,1.5314964458770781,2.000312131417197,1.9979802346418551,1.996007746646318,1.9967736521150623
HDPE + PVC + PP,0.00929487916282561,0.00496628427399893,0.016024449236831485,0.005533880780771017,0.006165712513073089,0.012498798174165748,0.01204830747443199,0.0045185146730194695,0.006363246358898245,0.08280999985882169,0.005712104767548058,0.003876376185240645,0.0028904664314016284,0.007318949418790632,0.0049657249113159345,0.18876943959467649,0.19282856841546162,0.29254308571883597,0.026471550513465933,0.013581340013435205,0.2778928918179298,0.004982416170225212,0.0029243516069073086,0.006914553578127884,0.007019493746506959
Lead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
