,Acidification,Climate change (total),Climate change (biogenic),Climate change (fossil),Climate change (land use),"Ecotoxicity, freshwater","Ecotoxicity, freshwater (inorg.)","Ecotoxicity, freshwater (org.)",Fossil resource use,"Eutrophication, freshwater","Eutrophication, marine","Eutrophication, terrestrial","Human toxicity, carcinogenic","Human toxicity, carc. (inorg.)","Human toxicity, carc. (org.)","Human toxicity, non-carc.","Human toxicity, non-carc. (inorg.)","Human toxicity, non-carc. (org.)",Ionising radiation,Land use,Mineral resource use,Ozone depletion,Particulate matter,Photochemical ozone formation,Water use
Rated power + Hub height + Rotor diameter + Turbine age,1.6222821333128579,1.6955509703198393,0.7898269704937423,1.7288468055795205,1.7147261876648008,1.6685932545913882,1.6667690685367555,1.688403896115923,1.7833013276987733,1.6425873544778828,1.8151291026213043,1.8540048409860195,1.67110527598496,1.5475391347906957,1.9149949899562873,1.7143386756976993,1.716317056453645,1.4777780083860677,1.5345586772737554,1.8526346766531423,0.9092463775325654,1.6318844878878231,1.6983353679264888,1.6960658044307435,1.7014942525060825
Transport dist. (rotor) + Transport dist. (nacelle),0.018255899324643516,0.007541333491772351,0.760245589766393,0.007833320205601362,0.021711296661280556,0.015690674492552164,0.017269325982086813,0.009461060639437628,0.004622026243559933,0.2181653541161016,0.016561374241920633,0.006677225025830894,0.03823914054347377,0.09908338419119932,0.004308646875811125,0.05334918238397159,0.04867324403090872,0.04556231368960712,0.5185619602147539,0.00827110829223235,0.03280102817848889,0.004425728386026003,0.006936471546575677,0.007141664952718078,0.014646100335455763
Transport dist. (tower),0.016192893933314023,0.01670169444027333,0.002206690530108616,0.018979362782894048,0.014471607839731618,0.014939793738239282,0.0158493432128806,0.010726704539920705,0.015459330563798416,0.002183479302180332,0.0167583627237757,0.010127801231306254,0.035235785052079714,0.07717579270196111,0.001274447759198738,0.013705357386310513,0.012402667606055491,0.007353806656918079,0.0417751313088733,0.004718290279574681,0.1853266746501774,0.09118254314438552,0.035269239345840246,0.014480020690410959,0.02041296623348985
Cable length (grid dist.),0.0018609489176554769,0.001062089947990826,0.004893452685320946,0.0010753546511548843,0.0012503192554935852,0.003361107516464094,0.0030988961748990612,0.00024312778362431953,0.0002660318715382415,0.005869628936749116,0.00036767755003369227,0.0003732130962877574,0.0004720264551853814,0.000440997679044323,0.0019769093096722477,0.030979373863148602,0.03273942117563884,0.14166877496474478,0.003340420811390232,0.0014505856458316036,0.5415238928760971,0.0013622796310136594,0.0004145373602712166,0.00047597239913804343,0.0006079788041420434
Park size,0.23758477909544637,0.22765711153161572,0.00040851497529184784,0.23550506439286403,0.029900672768595368,0.18724288224569532,0.19677041256837974,0.2112847269306241,0.37052892281217525,0.02525084968928955,0.3874294972192705,0.41987290012387996,0.1627269709278009,0.19331845353463392,0.02506350152557757,0.283910097108668,0.27632572549567164,0.1475874169588541,0.040072535744359886,0.01493913076272045,0.0641890405579186,0.19264669892304287,0.13978101942772742,0.2006383525145214,0.2516647809764602
Sea depth,0.007379054767836986,0.007414160092831031,0.003065327660451822,0.007740878724988135,0.0025080978725252243,0.006607993994805206,0.00616473056180525,0.006816571499926228,0.00668774151884531,0.009399874051424565,0.0055532100052016215,0.005009735971418087,0.014139348333055302,0.011579444708576251,0.015699126054151802,0.0035550128156731126,0.0035256322554678404,0.002497006041771632,0.004028103015671069,0.0007184265665315381,0.0010947403375079305,0.007504456775493688,0.008787390029349725,0.007239103596595379,0.007554819917466567
