,Offshore,dist_rotor_m,dist_nacelle_m,dist_tower_m,dist_found_m,dist_to_grid_m,sea_depth_m
1464,0,816379.091109099,808945.2726045804,741145.5503981463,50000.0,14279.109695754249,0.0
1465,0,816696.234197511,808895.1177327638,740750.4505728655,50000.0,13817.895099470988,0.0
1466,0,816842.6517328946,808376.3226446795,740746.9536716021,50000.0,13970.163389859454,0.0
1467,0,817080.62726699,808364.4000017485,740440.7287809873,50000.0,13594.464378073246,0.0
1468,0,817162.39399131,808593.832445268,740251.9163872248,50000.0,13302.35985169428,0.0
1469,0,817350.2896797026,807820.7877310578,740286.2140444302,50000.0,13593.001414827588,0.0
1470,0,817507.5545727513,807871.1862648544,740062.4088887605,50000.0,13289.961311296296,0.0
1471,0,817590.0795298575,808055.1958335973,739888.3956351272,50000.0,13013.36991910528,0.0
1472,0,817572.5641650357,808348.3019478752,739806.4659871412,50000.0,12836.44582743139,0.0
1473,0,817668.4091793031,808469.8567050175,739639.1443580408,50000.0,12617.13502187353,0.0
1474,0,817838.5259527402,807378.2500627835,739809.649584782,50000.0,13159.014534189319,0.0
1475,0,817993.9165141807,808337.1705960109,739264.2592395133,50000.0,12216.306820600052,0.0
1476,0,818070.4178741442,807636.2961474475,739413.5386996793,50000.0,12561.438509164502,0.0
1477,0,818128.4870916355,807307.6036236,739456.5674346497,50000.0,12732.985467385142,0.0
1478,0,818090.0100779294,808035.16778251,739246.0031016895,50000.0,12252.38727873247,0.0
1479,0,818299.0162395497,808264.1439221881,738895.3321061586,50000.0,11818.840977840116,0.0
1480,0,818337.0803092364,807562.2794573762,739093.1691811357,50000.0,12191.915043681689,0.0
1481,0,818473.7005576489,807944.0275083327,738781.1408721867,50000.0,11737.688036919482,0.0
1482,0,818639.7303275039,806744.7400414167,738993.788897021,50000.0,12368.873944844658,0.0
1483,0,818659.2295012987,807508.1182330821,738694.1574374604,50000.0,11727.88670207703,0.0
1484,0,818837.9903763897,806946.5018804998,738662.1212975589,50000.0,11860.602315707913,0.0
1485,0,818877.1032345503,807128.1555706508,738546.2361454201,50000.0,11655.590820415893,0.0
1486,0,818948.3674296037,806616.9400526449,738637.2752710629,50000.0,11958.92216895739,0.0
1487,0,819093.611586661,806022.3447560205,738665.0781543283,50000.0,12285.378008705484,0.0
1488,0,819116.2623516917,807157.6782220855,738225.4052879644,50000.0,11260.148200486494,0.0
1489,0,819245.6712875791,806083.1339753881,738443.5636534845,50000.0,11952.011674483285,0.0
1490,0,819254.866310964,806568.8104595623,738255.1550781674,50000.0,11486.21517940277,0.0
1491,0,819318.0699285296,806797.8617568689,738091.0630321783,50000.0,11200.2070511605,0.0
1492,0,819408.087764205,806148.7955407366,738207.3049124153,50000.0,11603.779909849356,0.0
1493,0,819540.3992923987,805548.2262744621,738254.7427816828,50000.0,11987.007239349821,0.0
1494,0,819693.312287045,805610.339118854,738031.3986083664,50000.0,11641.839098690052,0.0
1495,0,819631.9524602671,806393.5719573448,737827.3787757129,50000.0,11009.380838233963,0.0
1496,0,819746.2570746224,806064.4327902144,737796.8003961821,50000.0,11101.85608840568,0.0
1497,0,819854.6999378594,805674.3656108122,737796.8463709588,50000.0,11287.340641474975,0.0
1498,0,819804.3782068562,806352.5053862763,737617.9827995162,50000.0,10761.127323626744,0.0
1499,0,819990.6699463541,805069.7364331761,737841.5900938218,50000.0,11699.235293122741,0.0
1500,0,819925.5846379242,806358.3184517624,737458.5981228264,50000.0,10561.564915122923,0.0
1501,0,820144.5940937767,805130.9193981191,737617.0326195497,50000.0,11344.081518321143,0.0
1502,0,820122.4926508409,805639.0952908159,737460.1048082825,50000.0,10852.425886845393,0.0
1503,0,820278.3596168626,804512.1088162158,737672.0841394407,50000.0,11834.785722057875,0.0
1504,0,820226.6297176667,805862.403902111,737244.1502341023,50000.0,10470.630109319625,0.0
1505,0,820306.9618169765,805194.3940942611,737381.1588737135,50000.0,10978.41832429866,0.0
1506,0,820451.1477612512,804580.3576504714,737419.2244581623,50000.0,11418.636474297053,0.0
1507,0,820466.1593578306,805217.2028232114,737164.8252693019,50000.0,10668.69967472454,0.0
1508,0,820607.9509079395,804643.573536094,737189.9015144018,50000.0,11046.263021544442,0.0
1509,0,820591.8995474421,805273.1089277002,736980.5210947064,50000.0,10390.023626740222,0.0
1510,0,820767.2033372242,804705.4565397861,736958.4551303618,50000.0,10678.03730147914,0.0
1511,0,820850.8634365381,805218.4813592498,736662.9375081817,50000.0,9992.41694147487,0.0
1512,0,820877.94242711,804837.990637634,736765.2147548441,50000.0,10329.130992387925,0.0
1513,0,821052.3609975545,803696.1834888807,736960.3859519818,50000.0,11404.654610023232,0.0
1514,0,821047.6102874927,804124.6626129849,736805.7449197236,50000.0,10847.854345380321,0.0
1515,0,821221.5787201675,803754.0757268847,736715.685286415,50000.0,10992.91124246528,0.0
1516,0,821205.6132119707,804187.1162378149,736575.3409365297,50000.0,10469.313847606238,0.0
1517,0,821354.9565502433,804376.9820937164,736310.2591195175,50000.0,9967.285544493408,0.0
1518,0,821511.7348760954,803101.806196606,736580.0811892898,50000.0,11123.232472585085,0.0
1519,0,821364.9728936971,804764.8528458307,736156.8227282381,50000.0,9537.213425939657,0.0
1520,0,821532.1603260984,803297.599060971,736478.7513564522,50000.0,11007.299176330143,0.0
1521,0,821598.0210750259,804322.048022866,736012.9828195679,50000.0,9583.538308533933,0.0
1522,0,821648.9024405747,803834.2916524082,736124.8552369061,50000.0,10062.394583675716,0.0
1523,0,821695.6774659363,803447.4583549678,736207.1722590289,50000.0,10475.8523244474,0.0
1524,0,821877.2342635896,802544.834121596,736310.2150314079,50000.0,10763.75631432019,0.0
1525,0,821798.2103022179,803906.2802649149,735903.031809735,50000.0,9691.289281917576,0.0
1526,0,822001.5683231796,802913.0089345669,736005.5607514883,50000.0,10617.740516072477,0.0
1527,0,822029.7498789029,802650.8368211547,736067.9217638497,50000.0,10605.423954670148,0.0
1528,0,822039.4600861392,803258.6915906694,735826.0563066163,50000.0,10056.332457909202,0.0
1529,0,822151.7158152419,803392.6969276745,735629.1939972634,50000.0,9659.292490477277,0.0
1530,0,822197.0778584746,803727.716789527,735447.195431209,50000.0,9156.373676633222,0.0
1531,0,822361.5066971644,802784.1879683345,735580.2424621984,50000.0,10081.006436674053,0.0
12117,0,833773.6239877627,788561.8305415557,726050.5993923576,50000.0,4179.456201486826,0.0
12118,0,833527.3250497293,789148.6575863654,726131.1811530201,50000.0,4980.121591171981,0.0
12119,0,833712.7967628551,788830.299821155,726016.294535051,50000.0,4598.921391126447,0.0
12120,0,833450.8396137939,788961.7878641243,726317.1215695385,50000.0,4569.8883015868805,0.0
12121,0,833689.4447219053,789329.9420525852,725832.1406228672,50000.0,5510.226651859991,0.0
12122,0,833916.9695414016,788951.7228678648,725684.9711201602,50000.0,5066.394368686872,0.0
12123,0,833995.1711310635,788478.942391375,725783.6220260375,50000.0,4263.122666732809,0.0
12124,0,834029.1661249815,788620.9980316587,725675.1562856548,50000.0,4570.326398285095,0.0
12125,0,834363.3856052905,788102.6741895673,725444.5176731116,50000.0,3987.8077390937037,0.0
12126,0,834304.6412342199,788755.822538482,725241.3667147086,50000.0,5199.272890387196,0.0
12127,0,834421.5009860559,788205.3077057459,725320.1334461124,50000.0,4262.589978487523,0.0
12128,0,834659.6842894942,788301.7013987474,724953.2868639845,50000.0,4793.455732680369,0.0
12129,0,834649.144466804,788488.5868222442,724887.3020756753,50000.0,5161.548969342016,0.0
12130,0,834748.3602806748,787773.2682892706,725061.9619254534,50000.0,3848.699562773868,0.0
12131,0,834747.0832055754,787985.0580894072,724971.212795354,50000.0,4275.643268326705,0.0
12132,0,835137.9063868524,787627.0372625013,724593.1795749898,50000.0,4133.877854725374,0.0
12133,0,835129.8204051396,787892.0220538528,724489.4130930792,50000.0,4677.3652598437675,0.0
12134,0,833136.7326085787,789357.057564216,726574.0570956378,50000.0,4962.51828780685,0.0
12135,0,833124.8785942378,789617.4915132149,726477.256558714,50000.0,5405.486576336797,0.0
12136,0,833431.4708108304,789394.4664068226,726155.6185358545,50000.0,5326.562117618783,0.0
12137,0,833942.205109396,789203.0113089015,725542.7883646706,50000.0,5590.5543495659695,0.0
12138,0,834295.161443869,788533.7587865139,725349.9536264113,50000.0,4742.3840972549315,0.0
12139,0,834299.0033143867,789023.5820442,725134.7069951777,50000.0,5733.154779386563,0.0
12140,0,834822.055178121,788495.4200758357,724649.4084821395,50000.0,5445.4231529060025,0.0
12141,0,833124.8428045214,789617.8660668801,726477.1436075263,50000.0,5406.117307372581,0.0
12142,0,833712.7967628551,788830.299821155,726016.294535051,50000.0,4598.921391126447,0.0
14146,0,838021.6819539164,785406.8403019075,721621.924306573,50000.0,5051.814146732186,0.0
14147,0,837872.0965744596,785706.5432018228,721696.7970482552,50000.0,5341.497648727536,0.0
14148,0,837670.6421513369,785560.2558011987,722033.9010955571,50000.0,4613.23475733018,0.0
14149,0,837502.1967004692,785884.9698396997,722123.286391798,50000.0,4927.461135084895,0.0
14150,0,837833.367336216,785244.1705278612,721949.0653435461,50000.0,4320.421447141189,0.0
14151,0,838055.1880897733,785182.8018790022,721673.0070734079,50000.0,4675.557757025167,0.0
14152,0,837143.3459073362,786260.9910525816,722450.0128840948,50000.0,4969.148271599255,0.0
14153,0,836997.2173209725,786263.6244275807,722647.7551691681,50000.0,4673.828021818802,0.0
14154,0,837249.5448836003,786304.4585794946,722287.0758909652,50000.0,5280.411732704138,0.0
14155,0,836770.7150271065,786664.5008082204,722783.786012973,50000.0,5070.3975095902315,0.0
14156,0,836520.950744882,786673.1576601124,723119.8909330895,50000.0,4591.007590418997,0.0
14157,0,836764.6846096395,786817.0705428793,722726.8856307775,50000.0,5385.168786107793,0.0
14158,0,837798.681814955,786036.0563878322,721656.1937060908,50000.0,5864.525796992888,0.0
14159,0,837958.5208201476,785765.9416664545,721554.1109370497,50000.0,5646.313933961696,0.0
14160,0,838453.7742156313,785033.2910731016,721194.5570027715,50000.0,5239.841587331066,0.0
14161,0,836939.0068261274,786062.3157177909,722814.2818786597,50000.0,4125.039955130519,0.0
14162,0,837141.5839387471,786258.021099149,722453.6834435205,50000.0,4959.219266858194,0.0
14163,0,837194.900427384,785721.0002637659,722613.4527091237,50000.0,3936.8811733325647,0.0
14164,0,837359.9840040898,785804.2202707378,722351.8647443637,50000.0,4459.366088763677,0.0
14165,0,838222.6099971265,785342.9272480259,721376.0524238248,50000.0,5354.101928058323,0.0
14166,0,838508.1559866429,784793.1979180475,721224.111683041,50000.0,4893.975362971515,0.0
