,Offshore,dist_rotor_m,dist_nacelle_m,dist_tower_m,dist_found_m,dist_to_grid_m,sea_depth_m
1117,0,566896.9330740602,1286516.5675768678,322390.2836308749,50000.0,5191.061264445484,0.0
1118,0,567023.8203772383,1286716.9255662886,322575.02443429554,50000.0,5085.319500988732,0.0
1119,0,566560.0039530566,1286731.622605162,323130.50078026915,50000.0,4312.42724454782,0.0
1120,0,566410.6267033921,1286517.4532870268,322948.7976599094,50000.0,4412.375507927083,0.0
1121,0,566268.0704222169,1286292.2869907324,322741.247770719,50000.0,4548.880275095528,0.0
1122,0,566777.7756184821,1286803.7802664987,322999.83436337067,50000.0,4551.725286793944,0.0
1123,0,566131.6117514847,1286076.547632125,322542.3333742667,50000.0,4687.018161359949,0.0
1124,0,566621.6746934659,1286578.6738970394,322807.76739611337,50000.0,4651.745317027408,0.0
1125,0,565990.3807659053,1285865.1257815175,322356.0937852852,50000.0,4817.2501310273,0.0
1126,0,565812.0407389485,1285625.3934093115,322165.8948586857,50000.0,4945.2126635757,0.0
1127,0,566495.4004570267,1286360.750395106,322593.4570310465,50000.0,4796.239757416115,0.0
1128,0,566987.0948914496,1286866.83367958,322863.9987253627,50000.0,4795.245088919857,0.0
1129,0,566344.4490703598,1286160.8363048893,322437.1739464751,50000.0,4879.861284071542,0.0
1130,0,565622.702615857,1285353.9586796165,321936.25175042864,50000.0,5118.032733826308,0.0
1131,0,566825.2280744627,1286639.8635810064,322675.4181028636,50000.0,4883.133763128455,0.0
1132,0,565479.6994518095,1285139.7147449234,321747.7102727941,50000.0,5269.673157180116,0.0
1133,0,567182.4111809061,1286955.0279064437,322785.7456246802,50000.0,4980.782621645975,0.0
1134,0,566031.2183828424,1285714.2466872998,322060.8676202278,50000.0,5126.228520049778,0.0
1135,0,566666.3529428599,1286380.9228212547,322430.8678233133,50000.0,5035.337393749311,0.0
1136,0,565350.2379146111,1284931.2044335236,321553.1588964158,50000.0,5435.171615033148,0.0
1137,0,566556.5469860653,1286224.5594214248,322299.138357749,50000.0,5110.090984362845,0.0
1138,0,565913.279823494,1285512.3853277394,321863.8072873677,50000.0,5281.617005029557,0.0
1139,0,566396.3432581056,1285991.1539487327,322098.3535573095,50000.0,5234.318844976272,0.0
1140,0,565214.3146374444,1284716.401445115,321355.75760831,50000.0,5605.831255487769,0.0
1141,0,565754.0492280531,1285274.7576154913,321655.31183771114,50000.0,5439.836781130415,0.0
1142,0,567384.5408833883,1287019.8440424625,322661.3069647516,50000.0,5215.7636161765,0.0
1143,0,566253.2235624095,1285782.6941049779,321919.1644172239,50000.0,5351.633189909121,0.0
1144,0,565087.1938204265,1284522.0480558285,321181.9758111976,50000.0,5757.706096020509,0.0
1145,0,565587.1750952237,1285045.7033174424,321469.79425075743,50000.0,5578.902566276567,0.0
1146,0,567224.1586332663,1286792.2111639292,322469.8304025837,50000.0,5296.373378303213,0.0
1147,0,564974.3028169725,1284337.8483198427,321008.6367301019,50000.0,5914.298250917394,0.0
1148,0,566108.721950109,1285558.7585695265,321716.1834911408,50000.0,5497.871753048836,0.0
1149,0,566688.9377710385,1286175.2810172043,322066.46373529173,50000.0,5397.646988507921,0.0
1150,0,565406.3963938114,1284769.2864190927,321222.4423471911,50000.0,5783.244387838843,0.0
1151,0,564841.9147447039,1284141.3935138583,320837.5922111596,50000.0,6067.935500048771,0.0
1152,0,564364.324001687,1283623.968479312,320535.4341820784,50000.0,6325.741185763274,0.0
1153,0,566531.5735072069,1285952.9236480305,321880.6155322056,50000.0,5506.369734069274,0.0
1154,0,565974.5401385213,1285348.81861386,321524.5032357186,50000.0,5641.990963250682,0.0
