,Offshore,dist_rotor_m,dist_nacelle_m,dist_tower_m,dist_found_m,dist_to_grid_m,sea_depth_m
0,0,590168.0563453573,990458.3149038245,90832.58246703088,50000.0,10724.39315930333,0.0
1,0,584136.616388312,988930.6136143875,90005.9245429984,50000.0,10636.483601749407,0.0
2,0,583709.4992566456,987634.2260732763,91280.34344419018,50000.0,9448.114778659152,0.0
3,0,584401.2174422283,989335.9797764027,89657.50372938743,50000.0,10942.967640835212,0.0
4,0,584177.6733908252,988355.5868305002,90658.84248300485,50000.0,9973.882208739911,0.0
5,0,583691.3866540354,986692.5099817718,92315.94106127534,50000.0,8419.91687212587,0.0
6,0,584161.8196106768,987913.7598191815,91142.3691825091,50000.0,9491.68998643568,0.0
7,0,584698.5956810443,989137.2573747825,89992.47180260184,50000.0,10566.01862365743,0.0
8,0,584612.9568369909,988629.3062786981,90522.71088995232,50000.0,10043.697238937091,0.0
9,0,584036.5283563299,987042.0944658348,92060.05735098718,50000.0,8596.602774061023,0.0
10,0,583791.6890838369,986298.8900892468,92789.59681318307,50000.0,7923.38589125515,0.0
11,0,584714.6633335762,988227.4239617282,91007.86014469653,50000.0,9543.480170933597,0.0
12,0,583864.316555707,985827.3144123581,93339.16059687489,50000.0,7358.473271987645,0.0
13,0,584181.6144827235,986631.5812890852,92570.29280182693,50000.0,8057.066068933801,0.0
14,0,584458.794088276,987311.2670403572,91924.2231385126,50000.0,8657.405796509202,0.0
15,0,584658.0863395634,987780.1866222533,91481.77080766199,50000.0,9074.174838665054,0.0
16,0,585045.4557386091,988805.0361231092,90496.34419308805,50000.0,10024.492020693748,0.0
17,0,584240.8991048605,986184.8387817444,93087.88135247928,50000.0,7527.569519949468,0.0
18,0,584570.2424792008,986913.4662353452,92408.32431247226,50000.0,8155.140783473127,0.0
19,0,584230.2387004658,985779.3318630679,93532.79230430246,50000.0,7084.399395041702,0.0
20,0,585215.7883914997,988410.2782444635,91001.53811662724,50000.0,9504.961529721266,0.0
21,0,584886.5490709167,987460.2906903487,91925.73701487668,50000.0,8602.510060203147,0.0
22,0,584662.6909204345,986472.957584712,92932.5496027059,50000.0,7616.362857473415,0.0
23,0,585215.02422901,987962.3181145398,91498.34377937175,50000.0,9006.28119513804,0.0
24,0,585764.0512730044,989467.9715427406,90045.3470203797,50000.0,10445.76129615434,0.0
25,0,585930.912483436,989907.1347815294,89624.36049338218,50000.0,10866.891301427033,0.0
26,0,585565.2785714099,988896.6532492263,90600.43082621662,50000.0,9892.819906719129,0.0
27,0,586141.554408025,990355.7547039869,89210.64319810634,50000.0,11283.403874981577,0.0
28,0,585068.1279357327,987081.8838193914,92416.89812112169,50000.0,8093.640045458462,0.0
29,0,585720.3753439268,988616.5767981012,90973.5919294716,50000.0,9517.37446609038,0.0
30,0,585366.8132429352,987582.9880862279,91979.5610009767,50000.0,8516.358646651157,0.0
31,0,586148.6269556693,989608.7130821928,90044.11456568172,50000.0,10452.755526308236,0.0
32,0,585106.1718818613,986654.5541444216,92905.8415069337,50000.0,7600.103857603944,0.0
33,0,585679.3152722917,988123.9561605103,91504.14172959758,50000.0,8986.817740925542,0.0
34,0,586598.738629206,990509.2026828311,89226.38419141094,50000.0,11289.687296865382,0.0
35,0,586395.4523185986,990023.2915690065,89683.66100602315,50000.0,10822.820553934735,0.0
36,0,586091.1659108092,989098.3172121717,90588.10537276352,50000.0,9908.751998250607,0.0
37,0,585484.3042749985,987107.6608215462,92553.94515095669,50000.0,7937.834718786518,0.0
38,0,584652.9127534596,984707.9735743236,94883.89765433401,50000.0,5659.295683182153,0.0
39,0,586180.3198878721,988711.4855316808,91054.2643124169,50000.0,9448.851289614797,0.0
40,0,585827.9854405008,987650.4046604558,92089.86907100836,50000.0,8403.546745018648,0.0
41,0,585477.8514343707,986603.8809898263,93110.28590944411,50000.0,7381.007603358339,0.0
42,0,586763.3791211238,990075.1136409283,89777.25680104426,50000.0,10758.32828901154,0.0
43,0,586608.8052330759,989628.1482132126,90210.71281527773,50000.0,10315.714013829715,0.0
44,0,586514.0649319044,989163.2465386995,90688.73756934468,50000.0,9834.652020141013,0.0
45,0,586217.7168421827,988167.2698881637,91674.24986233193,50000.0,8835.42228973572,0.0
46,0,587103.92913514,990611.2107221441,89321.99747825504,50000.0,11244.27399741634,0.0
47,0,584968.9172335946,984634.2181974305,95090.51458445805,50000.0,5416.942444753036,0.0
48,0,585864.6277532461,987067.5191046625,92751.82345840232,50000.0,7744.988528093394,0.0
49,0,586621.4633143469,988724.6161747469,91220.73559375791,50000.0,9319.690423471371,0.0
50,0,585860.9603331485,986673.9125305213,93187.2267672982,50000.0,7311.440705341811,0.0
51,0,585321.2409448071,985128.619577713,94683.3489405737,50000.0,5808.369419326963,0.0
52,0,585826.1597235448,986323.8170094276,93561.61783960833,50000.0,6937.294503439711,0.0
53,0,586278.8328912652,987575.9462944668,92356.21386230414,50000.0,8164.742749640266,0.0
54,0,585641.6601919201,985628.3814074188,94258.32677604053,50000.0,6235.865853451578,0.0
55,0,585256.6813367469,984478.3127292659,95378.13851840454,50000.0,5113.814878205641,0.0
56,0,586269.8441291705,987201.8065913648,92768.0973061305,50000.0,7756.87968192008,0.0
57,0,586624.5642306475,988121.2673296895,91892.76184100968,50000.0,8658.616313534496,0.0
58,0,586212.2067271287,986758.5435601212,93236.67524371063,50000.0,7288.5420228399125,0.0
59,0,585544.1546828636,984884.5434184746,95043.68259462908,50000.0,5449.833879114245,0.0
60,0,586645.069524506,987796.4026383745,92262.33760435946,50000.0,8298.46901238534,0.0
61,0,586054.5370083976,986066.3676149664,93940.41843370267,50000.0,6578.123922049316,0.0
62,0,587002.818384502,988548.4318420192,91575.2590718259,50000.0,9023.529737040028,0.0
63,0,585881.5615247238,985314.8230433784,94703.57715561698,50000.0,5807.817534171432,0.0
64,0,585532.4692576781,984237.61935183,95756.01492633499,50000.0,4739.79838834032,0.0
65,0,586100.2136995541,985729.4753281189,94332.99713729073,50000.0,6195.616872288447,0.0
66,0,587737.1659066665,990269.1690025678,89969.95603003459,50000.0,10714.782543905438,0.0
67,0,588057.8536723317,990934.1964799454,89366.05381009178,50000.0,11363.72081698275,0.0
68,0,587342.3508593704,988942.9704628784,91279.07198276378,50000.0,9371.568847307015,0.0
69,0,586797.2002965081,987449.7542217098,92710.8732925991,50000.0,7883.279021642566,0.0
70,0,585800.6162514109,984635.4066827605,95424.0238968582,50000.0,5088.038163442656,0.0
71,0,587090.32412376,988190.8212846861,92009.66700846108,50000.0,8616.301186153367,0.0
72,0,586054.9220145312,985036.0531943945,95083.74318027972,50000.0,5451.962854397925,0.0
73,0,588451.0524470379,991338.4061573239,89085.1444220368,50000.0,11723.8026326333,0.0
74,0,586303.217789026,985461.4074135972,94714.0488728895,50000.0,5850.22046250107,0.0
75,0,587414.5481533573,988527.3139924566,91772.13526392047,50000.0,8910.759060769005,0.0
76,0,587186.0606153499,987846.7386971595,92432.59958291079,50000.0,8226.457715393884,0.0
77,0,586016.9295473805,984315.0694637208,95867.75051565496,50000.0,4679.11845917323,0.0
78,0,586749.6641874583,986254.1509217235,94019.39379356462,50000.0,6606.636990880989,0.0
79,0,586213.0451477432,984679.9932962728,95543.79813750372,50000.0,5027.806419880448,0.0
80,0,587774.5264058518,988893.1333996387,91518.29802329352,50000.0,9237.614670114028,0.0
81,0,587549.021710937,988191.2288739305,92203.20324025225,50000.0,8529.298623435689,0.0
82,0,586079.3987479663,983863.0621505495,96394.61868779466,50000.0,4178.938148000181,0.0
83,0,587486.4886368872,987730.2824691809,92689.36702031718,50000.0,8051.1469425220075,0.0
84,0,586555.3802337794,985105.4327329608,95213.72511668944,50000.0,5417.1286906923315,0.0
85,0,587029.2112353691,986326.2739882467,94056.54955930854,50000.0,6635.6299630045305,0.0
86,0,588835.0433045718,991225.4048870181,89378.92267272847,50000.0,11548.308097319199,0.0
87,0,586355.4813164375,984363.527927455,95953.78794828172,50000.0,4662.871883756531,0.0
88,0,587849.9647099818,988447.2373846647,92046.99455850925,50000.0,8756.33562750733,0.0
89,0,588176.1084611234,989213.5347720719,91334.35322561245,50000.0,9519.593414798464,0.0
90,0,586584.7588165808,984703.3407924337,95672.20082597519,50000.0,4988.177450673417,0.0
91,0,587806.16376498,988035.7497473896,92486.14803364247,50000.0,8330.533975356942,0.0
92,0,589204.3251745283,991730.4364916116,88978.34198359819,50000.0,12034.32681901301,0.0
93,0,588230.599559179,988875.9793367571,91733.92591540272,50000.0,9161.523333882325,0.0
94,0,586469.8823864702,983859.4737142198,96560.44262580197,50000.0,4121.164566486695,0.0
95,0,589080.5735665197,991066.8926956175,89664.06715733177,50000.0,11356.395696435431,0.0
96,0,588122.8087699829,988368.6418779364,92252.13065724629,50000.0,8645.203798128598,0.0
97,0,587923.5282047412,987709.1024621357,92900.11273859034,50000.0,7979.856211938086,0.0
98,0,586741.082607066,984278.7321714662,96208.79105444634,50000.0,4534.013470303452,0.0
99,0,588522.8621631331,989212.4847707069,91486.36768357457,50000.0,9484.790592321668,0.0
100,0,588259.7442781375,988093.9447576539,92617.36770928171,50000.0,8353.36517985512,0.0
101,0,588505.7791979588,988710.3412691365,92038.29387602137,50000.0,8970.492509161155,0.0
102,0,589224.2476059768,990372.4260434685,90502.64417046215,50000.0,10632.016816085645,0.0
103,0,589486.6053628975,991024.4908984943,89892.20444395994,50000.0,11284.836959597573,0.0
104,0,588278.5586742578,987668.7761979891,93098.8301102043,50000.0,7920.967848612135,0.0
105,0,588657.4388011467,988510.0187032998,92327.93275472015,50000.0,8761.95151952514,0.0
106,0,589099.3529807731,989362.053079161,91573.80924940965,50000.0,9613.087154181085,0.0
107,0,589597.8456855062,990741.3716138846,90258.12049711125,50000.0,10993.969446863339,0.0
108,0,589384.8454762653,990094.6802591848,90884.14331462253,50000.0,10346.106509512221,0.0
109,0,588647.8329505741,988034.6095361793,92853.18257924887,50000.0,8285.756075894402,0.0
110,0,589086.8477440622,988944.2186992179,92033.98675004834,50000.0,9195.760748714416,0.0
111,0,589899.1206696088,991081.6700371514,90014.24851275797,50000.0,11332.485511937131,0.0
112,0,588690.8459306273,987614.9462468334,93339.39974843447,50000.0,7872.783193763563,0.0
113,0,589719.1926563103,990419.5810652295,90671.91200822791,50000.0,10670.751168002951,0.0
114,0,589533.8502944628,989820.1392462924,91257.20776817495,50000.0,10072.582245830841,0.0
115,0,589438.8302449622,989324.5459031421,91767.22925451757,50000.0,9580.761604220224,0.0
116,0,589291.7740975131,988733.5943221971,92360.12538589012,50000.0,8995.678241033993,0.0
117,0,590069.2299652104,990814.6201844688,90389.70715974215,50000.0,11069.091922110221,0.0
