,Offshore,dist_rotor_m,dist_nacelle_m,dist_tower_m,dist_found_m,dist_to_grid_m,sea_depth_m
41421,0,406350.81983531837,305252.6357568835,509677.83787889703,50000.0,12079.472223973236,0.0
41422,0,99367.34663528304,38863.59678317505,207976.4928094,50000.0,24225.846204018715,0.0
41423,0,406219.7903600701,305130.9813058908,509419.7019626863,50000.0,11592.702552151788,0.0
41424,0,406172.594237984,305062.960588359,509672.4481623368,50000.0,12546.729806100035,0.0
41425,0,516345.0852542647,457774.6498652188,575777.3397066367,50000.0,5503.570472716805,0.0
41426,0,169873.5536990035,122517.2250989195,211074.0872562836,50000.0,9150.525473313652,0.0
41427,0,572447.7938289285,477431.56118120084,636133.311596201,50000.0,5250.888345406423,0.0
41428,0,600903.788194259,500529.1594829044,719294.2416731098,50000.0,14426.71037604477,0.0
41429,0,144092.49789363373,133543.7882347416,156874.57825519092,50000.0,9161.354957128235,0.0
41430,0,388752.09865518316,291515.25115913595,470435.12590653414,50000.0,12098.422450845892,0.0
41431,0,474972.4075537086,377206.62171380135,553888.7147507728,50000.0,16369.454628291138,0.0
41432,0,182638.30043587738,169322.6100998327,341594.3361428205,50000.0,10156.87294837195,0.0
41433,0,69941.12064929183,55043.28922252005,181128.0833061848,50000.0,13996.751907042404,0.0
41434,0,363441.51698313677,262115.57655563424,474344.6400698985,50000.0,19707.572440270545,0.0
41435,0,585493.9552983864,484297.67333278374,695716.9043460084,50000.0,6449.879059485137,0.0
41436,0,372640.32822153944,288817.3441582212,418608.46085407113,50000.0,12134.8560650325,0.0
41437,0,379578.5872086686,294715.3185865383,427156.4433108393,50000.0,17259.22474502048,0.0
41438,0,295830.8273133147,199616.92682413652,432743.0276994285,50000.0,15803.203625393186,0.0
41439,0,128475.14606854343,130731.97059948256,140328.08419984605,50000.0,10724.98827575104,0.0
41440,0,585744.6152941497,484554.2045739941,696076.4990831952,50000.0,6869.821348490024,0.0
41441,0,246352.45364614914,167060.95765812174,304200.96428958495,50000.0,3928.5198288366073,0.0
41442,0,506567.63510851964,409143.02231157885,582550.887327509,50000.0,7875.028887878973,0.0
41443,0,303490.96129883156,245470.40133562367,374844.04517326306,50000.0,8356.55751072176,0.0
41444,0,403651.8559580377,305171.2422066684,489576.8781693475,50000.0,5036.511190454611,0.0
41445,0,558763.7076567184,464248.19426082587,621198.0091525303,50000.0,14084.329150791165,0.0
41446,0,572845.2991446832,477793.7257569125,636645.3776081164,50000.0,4753.8278015284895,0.0
41447,0,362351.2383484317,287986.1968166887,439157.04966495105,50000.0,18847.156685646627,0.0
41448,0,403573.61142376513,305070.22946217825,489607.17195628857,50000.0,5260.621241399393,0.0
41449,0,376762.5817802269,279542.936049738,459226.7657045879,50000.0,10753.945456638869,0.0
41450,0,403208.08878344315,304751.3002484253,489051.3090974829,50000.0,4501.283327248682,0.0
41451,0,403661.9878727184,305135.82038147555,489794.60013239004,50000.0,5585.686249926435,0.0
41452,0,621921.1629625403,524319.6347393626,694500.5562853845,50000.0,23955.610696398795,0.0
41453,0,590141.8247573805,488815.83601047716,694543.2794394004,50000.0,12199.384011306767,0.0
41454,0,170251.22252277736,122901.3920200553,211218.00205390734,50000.0,9551.139220923384,0.0
41455,0,404357.1906445957,317021.37879031786,455406.4432197701,50000.0,4384.20790756521,0.0
41456,0,605473.4215196227,504204.6553432473,713642.7343708475,50000.0,922.3315170851073,0.0
41457,0,605824.3213663527,504556.5075288685,714016.0216771718,50000.0,558.7385730087138,0.0
41458,0,348054.2013897768,292814.4815480883,359775.3406475302,50000.0,18243.1950245719,0.0
41459,0,586005.6948262611,484815.90950831614,696345.0495605884,50000.0,6822.666780759812,0.0
41460,0,226108.0303063216,130044.03342210756,321517.1099819377,50000.0,36197.91077441252,0.0
41461,0,596331.9392372548,496739.8670570292,680322.7241043156,50000.0,11219.85296273006,0.0
41462,0,573707.9573163377,476951.5368085945,644162.4708638733,50000.0,14557.852430110679,0.0
41463,0,622298.1036447491,524695.6863699321,694870.2322282761,50000.0,24268.378178842446,0.0
41464,0,406582.97137621156,305470.11110756727,510113.2233572642,50000.0,12872.732918038851,0.0
41465,0,405395.53936084633,304302.55871949473,508688.50785376993,50000.0,11450.252561321498,0.0
41466,0,94469.7762365741,103185.92655808198,143156.33147725736,50000.0,19289.501032227003,0.0
41467,0,158544.98111390986,128661.02416334202,184755.18030555584,50000.0,9170.696391028132,0.0
41468,0,128805.7536491345,130623.02292237489,140869.47315843534,50000.0,10154.389549489777,0.0
41469,0,128917.47667155186,130936.23997881143,140583.2535124722,50000.0,10324.432889925652,0.0
41470,0,405170.5621752845,304085.6209678986,508360.41953435534,50000.0,10991.02301090922,0.0
41471,0,129305.1525904448,131038.73375093199,140911.91048106074,50000.0,9895.10817916773,0.0
41472,0,405850.2909032075,304767.98501245823,508975.1606248769,50000.0,11139.629876820987,0.0
41473,0,405690.5788167697,304617.68795837474,508693.1805463687,50000.0,10652.390830233697,0.0
41474,0,595868.5340046445,496261.8847677475,679965.6378747366,50000.0,10883.178159054989,0.0
41475,0,229519.28393251536,171279.1685995352,258478.13734893614,50000.0,13865.994533363088,0.0
41476,0,596067.6636070693,496454.97964219266,680197.8873030088,50000.0,10672.422663208441,0.0
41477,0,537274.1596886596,486859.50158068247,621088.4401602972,50000.0,22733.48533146464,0.0
41478,0,536419.558515561,487676.1803286654,621682.8220609884,50000.0,23097.031417078022,0.0
