,Offshore,dist_rotor_m,dist_nacelle_m,dist_tower_m,dist_found_m,dist_to_grid_m,sea_depth_m
67838,0,693138.8792377252,784663.252585735,576211.7143407987,50000.0,21812.30174992096,0.0
67839,0,732432.6075764826,824646.1227686484,614210.4467204377,50000.0,24053.864504438305,0.0
67840,0,716734.3329432766,809215.9817809833,605440.6295644859,50000.0,8466.249138672201,0.0
67841,0,718039.6678968631,810488.976468693,606038.9044019142,50000.0,9641.837260296446,0.0
67842,0,659238.200447397,753682.7610434785,588120.2999505027,50000.0,6285.092215570644,0.0
67843,0,689411.1758663465,784878.0766651178,624776.1705342821,50000.0,8622.84263198542,0.0
67844,0,689457.6474254777,784919.0367012288,624729.7743160281,50000.0,8521.143853329955,0.0
67845,0,638854.7944771191,734931.1790738661,597016.3146485979,50000.0,15864.088333199596,0.0
67846,0,643234.1716692435,738489.7441931132,587981.6253731356,50000.0,14289.066066750303,0.0
67847,0,653276.979859429,748895.2530221322,600459.250853844,50000.0,5833.513214739539,0.0
67848,0,558024.0831525291,654844.5356520996,538026.292881561,50000.0,39658.41406802314,0.0
67849,0,557797.2279966759,654597.4213213706,537931.0253424229,50000.0,40063.59159725555,0.0
67850,0,447158.2893687233,544234.2809765529,432691.8061122891,50000.0,22177.297626774027,0.0
67851,0,456945.5015826244,553841.6759320428,442816.98807270447,50000.0,16188.268870021555,0.0
67852,0,454369.7132679245,551992.8171479569,435840.737929975,50000.0,29184.639111442604,0.0
67853,0,456526.2871265937,553376.5804693599,442706.5800427058,50000.0,15465.519573236723,0.0
67854,0,464011.4763652074,561002.2536921756,448777.368821287,50000.0,18623.893041668132,0.0
67855,0,476971.54645878676,573286.4304081929,464778.2702216189,50000.0,19183.01170140919,0.0
67856,0,476481.07377693476,572777.9905244916,464424.1528354829,50000.0,18612.115764590726,0.0
67857,0,476736.5673703292,573042.5548875699,464610.2651470886,50000.0,18907.643589494757,0.0
67858,0,480987.6079575254,577533.2193704272,467190.55464378366,50000.0,24489.59652250813,0.0
67859,0,470797.0039710033,567703.914601388,455578.1247414331,50000.0,20468.727453767064,0.0
67860,0,468371.2319596335,565393.785498026,452623.43014526844,50000.0,20876.745444238717,0.0
67861,0,468312.36450560053,565320.1107020825,452659.52742310654,50000.0,20616.910353552877,0.0
67862,0,477456.45829848625,574158.4767246456,462989.3948083083,50000.0,22804.32136014554,0.0
67863,0,480934.371969899,577456.2335768006,467278.687629846,50000.0,24262.546348978354,0.0
67864,0,476780.59625896026,573626.4762212409,461504.50917269447,50000.0,23832.624029090362,0.0
67865,0,476553.9817445889,573389.1163592981,461358.2434607055,50000.0,23533.851360072556,0.0
67866,0,464689.24183945864,561678.0290224262,449417.2717299335,50000.0,18808.818462151667,0.0
67867,0,473965.24343310745,570710.4129929142,459488.9541902443,50000.0,20516.363730870526,0.0
67868,0,481536.48921070836,577577.5509530767,470555.66164174874,50000.0,22538.29162328051,0.0
67869,0,471271.8165122966,568189.7521058251,455952.1387285408,50000.0,20914.40933529796,0.0
67870,0,483647.22948334605,579909.9665961356,471284.975484484,50000.0,25329.163922720287,0.0
67871,0,453480.93379208184,551072.1915809648,435230.67152541206,50000.0,28716.53202810847,0.0
67872,0,455600.21728668053,553114.0992345267,437695.46853607224,50000.0,27084.037321004125,0.0
67873,0,455444.7241927103,552946.2133764592,437632.66123661184,50000.0,26872.165371179166,0.0
67874,0,461290.7613651851,557934.5718881792,448338.33621382224,50000.0,12168.585148158354,0.0
67875,0,459223.2671139765,555611.6861627642,447907.8558848725,50000.0,7717.965862951402,0.0
67876,0,459551.6304266388,555937.0099200257,448228.7341672195,50000.0,7690.112756148034,0.0
67877,0,462134.0301467289,558548.9748812625,450447.3559024386,50000.0,8770.411711368852,0.0
67878,0,473677.3352394912,569738.5181679246,463138.4420815056,50000.0,14794.310237002297,0.0
67879,0,473955.4874523634,570016.6500846974,463396.82687172526,50000.0,15068.56656434336,0.0
67880,0,474197.6776121288,570258.8574198794,463621.63118137023,50000.0,15307.591913807171,0.0
67881,0,453345.00056084176,550204.8245078423,439712.6737996873,50000.0,16329.56493863775,0.0
67882,0,454604.7738230037,551336.4847012247,441641.48990584206,50000.0,13932.57462406383,0.0
67883,0,471254.58917400707,567361.7948466446,460634.650331164,50000.0,12604.481432542365,0.0
67884,0,451079.6763013936,547960.1520845874,437499.0830167031,50000.0,17484.805694428323,0.0
67885,0,451447.94153692055,548355.445307422,437675.0200642479,50000.0,17742.763648929464,0.0
67886,0,471232.68211737234,567032.3581423302,462298.27087492455,50000.0,12096.162804992964,0.0
67887,0,451259.9906943559,548154.0466409393,437583.1873250348,50000.0,17614.066789420962,0.0
67888,0,470139.4200027189,566011.5839968175,460891.74349624553,50000.0,10947.26464297684,0.0
67889,0,454803.669695001,551544.8774302867,441768.6190250325,50000.0,14027.148260515238,0.0
67890,0,450898.5539716541,547765.5086535348,437413.76450808224,50000.0,17361.312004342857,0.0
67891,0,459390.70668115956,556160.2351531662,445837.10485052515,50000.0,14004.697045348079,0.0
67892,0,459559.73612235504,556339.8755982133,445930.08013794234,50000.0,14194.10851319932,0.0
67893,0,459730.7224155541,556521.3978927903,446025.249301955,50000.0,14384.573663731768,0.0
67894,0,459886.7989169699,556687.0820407859,446112.12284693395,50000.0,14560.12329924305,0.0
67895,0,460353.9749961559,557131.3935632176,446680.71410856425,50000.0,14226.851345787627,0.0
67896,0,467687.58967389504,564292.8638874885,454487.76947974024,50000.0,14391.841285019476,0.0
67897,0,456461.29140540474,553044.3003110037,444231.2438531968,50000.0,11116.240859013365,0.0
67898,0,454405.30824002245,551127.5651798028,441513.5365834712,50000.0,13843.279805505215,0.0
67899,0,464257.9565873106,561099.7022914204,449908.4888156145,50000.0,16254.521668136533,0.0
67900,0,457113.48470699735,553897.1939793247,443648.10688538355,50000.0,14290.727901173786,0.0
67901,0,470861.0055460736,567197.84239223,458978.79144630063,50000.0,13780.716713291044,0.0
67902,0,467089.0638511118,563482.1908418718,455160.2630855456,50000.0,11313.691716407337,0.0
67903,0,467014.7798949623,563450.8198941721,454845.3742138883,50000.0,11773.34643531632,0.0
67904,0,460369.62321834074,555973.748500452,453286.1649764587,50000.0,4613.899060364529,0.0
67905,0,462079.2729600457,558471.521293284,450526.74801115284,50000.0,8403.506293771989,0.0
67906,0,467540.8325932529,564167.7081912665,454225.2157996815,50000.0,14594.33078892697,0.0
67907,0,448405.9421573624,545290.4827983762,435011.15239480877,50000.0,18826.781043603958,0.0
67908,0,447991.948836366,544866.8172463868,434688.4042252814,50000.0,18919.569644140192,0.0
67909,0,458042.3697890788,554560.5528744791,446069.00195963215,50000.0,9846.47434129661,0.0
67910,0,391108.4759165356,490169.88433318795,367395.4070772217,50000.0,43716.378686673466,0.0
67911,0,391477.5334285718,490530.5687000759,367798.7696170732,50000.0,43782.135658109,0.0
67912,0,339317.7520348289,435933.5669038812,338835.8494736069,50000.0,23256.82295162194,0.0
67913,0,411717.73264823976,509428.00355538796,396204.84266010474,50000.0,40385.5545056945,0.0
67914,0,374667.15054488834,472923.18822996307,359083.0106658073,50000.0,22688.40100685751,0.0
67915,0,374742.0852438506,472969.52903628437,359359.5782407078,50000.0,22244.899193111356,0.0
67916,0,374483.64338879014,472689.31925701885,359289.1309556892,50000.0,21812.995901142414,0.0
67917,0,374115.8758845009,472357.1630612146,358701.6843365603,50000.0,22287.199086716497,0.0
67918,0,373932.62977757474,472115.9725788168,358962.4100391459,50000.0,21290.671252929755,0.0
67919,0,373678.2905585672,471898.0269280632,358471.026257339,50000.0,21815.0767635573,0.0
67920,0,373168.0351341191,471379.2483309404,358080.3242824105,50000.0,21545.855540317134,0.0
67921,0,373225.56646990095,471398.2003088555,358412.43180865597,50000.0,20928.763146894722,0.0
67922,0,372755.79633046046,470946.8077617734,357861.8231809441,50000.0,21117.197955022268,0.0
67923,0,372352.71466375387,470529.49068033457,357607.73481156625,50000.0,20795.318972143385,0.0
67924,0,374122.0106004863,468587.53261317965,380782.9451218471,50000.0,20528.41456221955,0.0
67925,0,380694.24648650084,475436.5301429182,385275.4871344048,50000.0,13182.087668962155,0.0
67926,0,307803.2895206326,402597.6657011641,321751.5564415351,50000.0,16861.28241739182,0.0
67927,0,376274.3154569502,467291.75452631456,396590.85556533246,50000.0,46010.83012490337,0.0
67928,0,376791.3683819678,467780.7482323951,396471.39077984483,50000.0,45989.01964183366,0.0
67929,0,377033.4647547154,468174.46361948317,397726.2488228258,50000.0,47417.54262163722,0.0
67930,0,377901.8067356224,468702.8134252278,395041.695847388,50000.0,44869.09117673426,0.0
67931,0,377114.7601886516,468070.5380925921,396249.31834659196,50000.0,45839.81859501343,0.0
67932,0,377506.5109905256,468401.19007020735,395793.5656429062,50000.0,45488.62450664018,0.0
67933,0,419957.08134964464,515536.7301345407,416350.89450113266,50000.0,29114.863674074524,0.0
67934,0,366010.2007464429,455542.31605372333,380961.884220177,50000.0,29668.08310617862,0.0
67935,0,366028.6559979432,455531.56159072794,380717.64373489516,50000.0,29425.89520580672,0.0
67936,0,364478.43077486916,450313.728937572,351197.9597872345,50000.0,3000.4431731474774,0.0
67937,0,402067.07786305365,478648.02725090855,291571.2283315498,50000.0,74317.2449218624,0.0
67938,0,401674.1936020465,478241.68087126245,291432.13160695444,50000.0,74172.47183801376,0.0
67939,0,401653.86420588713,475836.7350380409,275986.6352760473,50000.0,86795.72720612184,0.0
67940,0,375912.722639831,449269.97207000916,269913.9673939775,50000.0,82478.09736205493,0.0
67941,0,404442.4598217005,490974.9225831153,365156.0770141007,50000.0,43623.08993145893,0.0
67942,0,399839.7150855395,480952.3538021434,322436.0534075062,50000.0,50327.32354314784,0.0
67943,0,397847.6543436835,477736.15485256264,313425.5427317601,50000.0,54739.8775481766,0.0
67944,0,394202.00717860437,472994.23527367844,305350.02354853746,50000.0,58239.28404491803,0.0
67945,0,384412.2641363609,461673.65205718996,294196.67453251354,50000.0,62334.51837455105,0.0
67946,0,361187.53565475356,436378.768574091,281016.30523510184,50000.0,70319.45678563009,0.0
67947,0,420877.99144688906,499058.80510233477,305704.32217650523,50000.0,54647.76088354407,0.0
67948,0,420842.2786048362,498976.4173025024,305367.86792453256,50000.0,54964.98665833174,0.0
67949,0,508153.3816010066,581537.7569825492,299293.39769997925,50000.0,103039.206600059,0.0
