,Offshore,dist_rotor_m,dist_nacelle_m,dist_tower_m,dist_found_m,dist_to_grid_m,sea_depth_m
5911,0,546824.6317402238,1032154.4169420707,1072120.7445629544,50000.0,7632.911390323533,0.0
5912,0,547389.9731608437,1031611.7887228528,1071743.6397973276,50000.0,8104.932972014341,0.0
5913,0,545340.7245337015,1033509.2504649463,1072780.9180086905,50000.0,5984.222818189878,0.0
5914,0,544773.1683904151,1034040.8057979377,1073094.7029329764,50000.0,5467.382051348752,0.0
5915,0,544131.4898174461,1034673.6853936968,1073601.7334694064,50000.0,5159.627868255865,0.0
5916,0,543039.436812564,1035634.1990839476,1073900.3388002918,50000.0,3817.6034179437215,0.0
5917,0,542713.2084024935,1035950.5487556754,1074131.4994457667,50000.0,3691.80575168193,0.0
5918,0,542017.96363482,1036623.4844046327,1074617.8675498974,50000.0,3503.65555381546,0.0
5919,0,541360.9046050464,1037241.4018525089,1074988.211516872,50000.0,3299.9403596233,0.0
5920,0,541694.5029036275,1036933.1178723433,1074827.114957085,50000.0,3432.8521411459874,0.0
5921,0,541512.0317304557,1037149.3818415444,1075149.410238575,50000.0,3761.7568680535355,0.0
5922,0,542041.3194550086,1036666.5203598951,1074922.1955604574,50000.0,4073.337476934954,0.0
5923,0,542389.3208646479,1036356.9475955152,1074810.166696643,50000.0,4383.794604494575,0.0
5924,0,541054.383911028,1037570.2613213878,1075361.243739179,50000.0,3590.3339967337233,0.0
5925,0,540830.3830967804,1037721.1738376749,1075191.166333771,50000.0,3091.233950571145,0.0
5926,0,540535.822382981,1038001.3205419771,1075371.8782273643,50000.0,3136.119198172661,0.0
5927,0,540054.2996483985,1038535.7501539141,1076048.1133417853,50000.0,3812.3396860172456,0.0
5928,0,539737.9881277214,1038837.6969115209,1076248.2788620302,50000.0,3912.520377480008,0.0
5929,0,539838.956757177,1038617.2024069811,1075562.1057278167,50000.0,3071.356861137499,0.0
5930,0,539514.2233172064,1038945.1464177159,1075857.1650922527,50000.0,3354.406579712754,0.0
5931,0,538910.501526789,1039471.1278753624,1075978.7727009254,50000.0,3545.213046734777,0.0
5932,0,539246.6440525452,1039141.2836311446,1075722.4048584595,50000.0,3253.5241923940716,0.0
5933,0,538451.0036933431,1040025.3617858753,1076855.9760493597,50000.0,4355.517127723991,0.0
5934,0,538151.744756161,1040312.3805485435,1077051.1231190388,50000.0,4570.111056216405,0.0
5935,0,540146.6046999004,1038324.1667186255,1075372.0537261793,50000.0,2924.081534265613,0.0
5936,0,540379.8786951859,1038118.7830346216,1075312.622454518,50000.0,2950.1716354829246,0.0
5937,0,543819.5581834982,1034978.437569306,1073834.3320780878,50000.0,5009.814076615914,0.0
5938,0,544474.6395596241,1034332.3038539437,1073316.5170685216,50000.0,5294.548188238985,0.0
5939,0,547176.0424650144,1031365.3127629876,1069700.8848893817,50000.0,5508.11493589103,0.0
5940,0,546860.9145660307,1031664.5360253507,1069890.7395411935,50000.0,5170.233326985345,0.0
5941,0,546576.70711189,1031927.646861266,1070027.6755154585,50000.0,4839.642321439478,0.0
5942,0,546404.5082886984,1032153.7640202632,1070446.6457329972,50000.0,4916.679413877965,0.0
5943,0,545906.2543698257,1032569.4194841669,1070456.7592727698,50000.0,4139.596667237893,0.0
5944,0,546240.5006011837,1032249.718136628,1070244.1590542821,50000.0,4489.419354800756,0.0
5945,0,545200.4840057031,1033037.1524857463,1069823.350596831,50000.0,3028.586454697179,0.0
5946,0,544883.6645453891,1033363.334982542,1070145.1963011313,50000.0,2702.8917618871847,0.0
5947,0,545405.9706221031,1032867.0742281186,1069835.0458502492,50000.0,3215.3463415812394,0.0
5948,0,544577.5465668102,1033704.2575738678,1070592.3907430063,50000.0,2389.6285393863823,0.0
5949,0,545061.8153606708,1033790.238872827,1073029.4047696358,50000.0,5870.743372228656,0.0
16453,0,381620.5145380026,1194639.2193835103,1197049.9213512219,50000.0,13417.45731873342,0.0
16454,0,381417.5407206913,1194841.8578493102,1197135.0362327602,50000.0,13713.498490912361,0.0
16455,0,381200.7446021727,1195058.519205352,1197244.1164097993,50000.0,13990.80738004215,0.0
16456,0,380900.65743087814,1195358.59535266,1197485.644880698,50000.0,14177.417150343847,0.0
16457,0,380740.62933929625,1195518.7272306776,1197526.8580004312,50000.0,14471.11297601923,0.0
16458,0,380463.1497524669,1195796.3792659792,1197714.829414352,50000.0,14725.859869533359,0.0
16459,0,380212.04934257583,1196047.700924413,1197886.4198845918,50000.0,14955.452240587194,0.0
16460,0,379821.70383574243,1196439.4997631472,1198023.7828803973,50000.0,15598.33584334811,0.0
16461,0,379210.5549295168,1197053.7287085794,1198314.9169185085,50000.0,16445.668005764222,0.0
16462,0,376727.03219178156,1199532.747206625,1201507.9778002515,50000.0,15870.832537680988,0.0
16463,0,376869.99804008286,1199390.5680613809,1201511.1535305672,50000.0,15532.572429256968,0.0
16464,0,378829.3091502574,1197435.9317917975,1198598.3556006069,50000.0,16757.123990927448,0.0
16465,0,377073.22945914825,1199188.330857031,1201444.911349506,50000.0,15184.911724020158,0.0
16466,0,377253.7388092716,1199009.1746034827,1201406.39375567,50000.0,14839.132764360993,0.0
16467,0,377507.43896473263,1198756.814277689,1201278.9566058004,50000.0,14489.484120891526,0.0
16468,0,377776.32297923445,1198489.3233055722,1201128.2361110875,50000.0,14148.565015231228,0.0
16469,0,378087.6428660158,1198179.079171271,1200911.0312970853,50000.0,13834.18847629841,0.0
16470,0,378380.49068183487,1197887.71599352,1200728.3728102674,50000.0,13499.622190687,0.0
16471,0,378636.27621115075,1197633.9072522232,1200597.1237283319,50000.0,13155.416495420563,0.0
17228,0,430102.7805538637,1147312.244534925,1165589.9715558551,50000.0,19189.417736639272,0.0
17229,0,430615.6724366598,1146780.138552777,1165022.512798119,50000.0,18762.19719630541,0.0
17230,0,431055.18426732055,1146381.055832726,1164872.5887979595,50000.0,19023.20138545434,0.0
17231,0,430513.355944638,1146943.8217067237,1165473.8507917693,50000.0,19465.523440861714,0.0
17232,0,431086.47505495965,1146390.752205272,1165083.4674721675,50000.0,19452.388584479988,0.0
17233,0,431765.311346113,1145697.4458641186,1164399.655271789,50000.0,19046.38598452425,0.0
17234,0,431736.2570131218,1145684.6262917498,1164180.1232887513,50000.0,18598.154878154794,0.0
17235,0,432351.92648255726,1145117.835342855,1163921.9192120654,50000.0,18923.461719076768,0.0
17236,0,432323.40610705747,1145102.8947157627,1163693.0032786494,50000.0,18453.218891558896,0.0
17237,0,432924.48482859816,1144549.2626022096,1163439.1199813255,50000.0,18788.892453062388,0.0
17238,0,433319.69190164504,1144144.4144676963,1163033.9289926009,50000.0,18568.03396717528,0.0
17239,0,433097.7532657038,1144419.793346165,1163538.1034789118,50000.0,19218.577536772813,0.0
17240,0,433813.33334360935,1143654.0738936865,1162617.0028850115,50000.0,18473.10269574875,0.0
17241,0,434334.32688755664,1143156.0426197846,1162289.8739328827,50000.0,18604.80954662106,0.0
17242,0,432373.6835731597,1145138.5747215715,1164147.4428628972,50000.0,19378.58099102643,0.0
17243,0,431832.98522010644,1145683.1173349144,1164647.0469143267,50000.0,19598.14422913201,0.0
17244,0,431011.79625340935,1146377.7852426642,1164635.0509873272,50000.0,18531.04525772251,0.0
17245,0,433826.56621543795,1143677.352564159,1162816.3571568353,50000.0,18875.45143808075,0.0
19808,0,358312.00708714593,1219205.0090544445,1208361.604077424,50000.0,1973.4810257477056,0.0
19809,0,359177.8250362624,1218330.2222541245,1207585.9611693819,50000.0,2638.348069826758,0.0
19810,0,358837.63230429974,1218663.9264635246,1207924.8847957053,50000.0,2439.840911090913,0.0
19811,0,358694.54822881625,1218829.587168543,1207981.243019117,50000.0,2161.5058349529363,0.0
19812,0,359619.56212481274,1217829.9741050655,1207377.8498220062,50000.0,3406.4727069481737,0.0
19813,0,359207.3816393378,1218272.804387444,1207654.315603175,50000.0,2869.3001482452555,0.0
19814,0,359657.17275627755,1217866.821210645,1207085.374249557,50000.0,2908.13418943993,0.0
