turbine_idx,P_rated_kW,Longitude,Latitude,Method,Unit,Input,Assembly,Transport,Disposal,Total
75177,6150,2.92817,51.52083,EF v3.1 - water use - user deprivation potential (deprivation-weighted water consumption),m3 world eq. deprived,0.004416889828065321,0.0007284577878998428,8.508427179968306e-05,-8.29909131800706e-07,0.0052296019786330465
75178,6150,2.90667,51.53383,EF v3.1 - acidification - accumulated exceedance (AE),mol H+-Eq,4.707024966053414e-05,4.420631814153253e-06,7.270167896881553e-06,-3.9265367048604e-08,5.872178400452034e-05
75178,6150,2.90667,51.53383,EF v3.1 - climate change - global warming potential (GWP100),kg CO2-Eq,0.008080036201846467,0.0010021349788591786,0.0010673568743199623,-1.7899290052592227e-05,0.010131628764973016
75178,6150,2.90667,51.53383,EF v3.1 - climate change: biogenic - global warming potential (GWP100),kg CO2-Eq,1.3259778582758535e-05,2.312360968719052e-06,4.2102470532018297e-07,-3.349553302770053e-09,1.5989814703495e-05
75178,6150,2.90667,51.53383,EF v3.1 - climate change: fossil - global warming potential (GWP100),kg CO2-Eq,0.008033538532704245,0.0009983833865781454,0.0010652878961477192,-1.789227470957744e-05,0.010079317540720532
75178,6150,2.90667,51.53383,EF v3.1 - climate change: land use and land use change - global warming potential (GWP100),kg CO2-Eq,3.323789055946204e-05,1.4392313123142253e-06,1.6479534669228101e-06,-3.6657897120153703e-09,3.6321409548987056e-05
75178,6150,2.90667,51.53383,EF v3.1 - ecotoxicity: freshwater - comparative toxic unit for ecosystems (CTUe),CTUe,0.0449506865371748,0.0062856061859797915,0.0062459724110434855,-0.00013168679514540812,0.05735057833905267
75178,6150,2.90667,51.53383,"EF v3.1 - ecotoxicity: freshwater, inorganics - comparative toxic unit for ecosystems (CTUe)",CTUe,0.040881402967389915,0.006082548330991197,0.005892632194988943,-0.00012840058751489752,0.05272818290585516
75178,6150,2.90667,51.53383,"EF v3.1 - ecotoxicity: freshwater, organics - comparative toxic unit for ecosystems (CTUe)",CTUe,0.0040692835697848755,0.00020305785498859474,0.0003533402160545431,-3.2862076305105977e-06,0.004622395433197503
75178,6150,2.90667,51.53383,EF v3.1 - energy resources: non-renewable - abiotic depletion potential (ADP): fossil fuels,"MJ, net calorific value",0.10070304308712186,0.01992047644357039,0.01424360234086694,-0.0001214301258397719,0.1347456917457194
