Unnamed: 0,P_rated_kW,Hub_height_m,Diameter_m,Longitude,Latitude,ISO_code,Offshore,Commissioning_date,Lifetime_production_kWh,Capacity_factors,turbine_age,Cluster,park_size,Input,Assembly,Transport,Maintenance,Disposal,Total
21134,3000,115,113,4.26932,51.26811,BE,0,2015-12-01,128810120.7603,0.248476313195023,9,66,17,0.018799662909866982,0.0023916147916164606,0.002413600322169036,2.7749005252183113e-06,-3.6483464954545686e-05,0.023571169459223152
21135,3000,115,113,4.26627,51.27108,BE,0,2015-12-01,128810120.7603,0.248476313195023,9,66,17,0.018806075493832248,0.002392013372186403,0.0024135270968863535,2.7749005252183113e-06,-3.778043963360666e-05,0.023576610423796617
21136,3000,115,113,4.26006,51.27536,BE,0,2015-12-01,128810120.7603,0.248476313195023,9,66,17,0.01881660404150504,0.00239266778459719,0.00241344675496409,2.7749005252183113e-06,-3.990988695357426e-05,0.023585583594637964
21137,3000,115,113,4.27098,51.27625,BE,0,2015-12-01,128810120.7603,0.248476313195023,9,66,17,0.018811291933429824,0.002392337605206841,0.002413261967162519,2.7749005252183113e-06,-3.8835488598197305e-05,0.023580830917726205
21138,3000,115,113,4.24892,51.27651,BE,0,2015-12-01,128810120.7603,0.248476313195023,9,66,17,0.01882681674982033,0.002393302565696825,0.0024135558378353974,2.7749005252183113e-06,-4.197545430696983e-05,0.0235944745995708
21139,3000,115,113,4.26317,51.28121,BE,0,2015-12-01,128810120.7603,0.248476313195023,9,66,17,0.018823452185730557,0.0023930934378507372,0.0024131774325696765,2.7749005252183113e-06,-4.129495570388726e-05,0.0235912030009723
21140,3000,115,113,4.28202,51.28393,BE,0,2015-12-01,128810120.7603,0.248476313195023,9,66,17,0.018807388821630765,0.002392095003389251,0.0024128126103514324,2.7749005252183113e-06,-3.804606623736182e-05,0.023577025269659303
21141,3000,115,113,4.2772,51.28619,BE,0,2015-12-01,128810120.7603,0.248476313195023,9,66,17,0.018808670590271484,0.0023921746730010845,0.002412791413458804,2.7749005252183113e-06,-3.830530985591471e-05,0.023578106267400676
21142,3000,115,113,4.27069,51.28851,BE,0,2015-12-01,128810120.7603,0.248476313195023,9,66,17,0.018812573221163177,0.002392417244927394,0.0024127913152406045,2.7749005252183113e-06,-3.909463495101808e-05,0.023581462046905376
21143,3000,115,113,4.25769,51.26976,BE,0,2015-12-01,128810120.7603,0.248476313195023,9,66,17,0.018811120093563168,0.0023923269243280626,0.0024136963039334053,2.7749005252183113e-06,-3.8800733192715127e-05,0.02358111748915714
21144,3000,115,113,4.26908,51.27999,BE,0,2015-12-01,128810120.7603,0.248476313195023,9,66,17,0.018818391231412636,0.0023927788691733664,0.002413143248744155,2.7749005252183113e-06,-4.0271354354138576e-05,0.023586816895501236
21145,3000,115,113,4.28568,51.2725,BE,0,2015-12-01,128810120.7603,0.248476313195023,9,66,17,0.01880001936006951,0.002391636947135304,0.0024132054535113893,2.7749005252183113e-06,-3.655555865180193e-05,0.02357108110258962
21146,3000,115,113,4.28951,51.27784,BE,0,2015-12-01,128810120.7603,0.248476313195023,9,66,17,0.018809596513236927,0.0023922322246690683,0.002412945767265392,2.7749005252183113e-06,-3.8492582045634634e-05,0.02357905682365097
21147,3000,115,113,4.24642,51.28043,BE,0,2015-12-01,128810120.7603,0.248476313195023,9,66,17,0.018833875470551008,0.0023937413075436577,0.0024134387395493666,2.7749005252183113e-06,-4.340311312654081e-05,0.02360042730504271
24003,2000,98,82,3.77163,51.16703,BE,0,2005-05-01,77052285.4250147,0.222952214771454,19,67,31,0.0166792319475409,0.0020384175706157056,0.0018799051481414317,4.6388665797465195e-06,-5.4173262184669664e-05,0.020548020270693114
24004,2000,98,82,3.77813,51.14959,BE,0,2005-05-01,77052285.4250147,0.222952214771454,19,67,31,0.01664400373107204,0.0020362279255873882,0.0018803669055219808,4.6388665797465195e-06,-4.704819294642426e-05,0.02051818923581473
24005,2000,98,82,3.77678,51.16781,BE,0,2005-05-01,77052285.4250147,0.222952214771454,19,67,31,0.01668079132435414,0.0020385144952411527,0.001879819628958517,4.6388665797465195e-06,-5.448865333632599e-05,0.02054927566179723
24006,2000,98,82,3.76792,51.14865,BE,0,2005-05-01,77052285.4250147,0.222952214771454,19,67,31,0.01664275919554785,0.0020361505702371527,0.0018805174580571332,4.6388665797465195e-06,-4.6796479897392194e-05,0.02051726961052449
24007,2000,98,82,3.77309,51.14891,BE,0,2005-05-01,77052285.4250147,0.222952214771454,19,67,31,0.01664235876954137,0.0020361256813582313,0.0018804478940108724,4.6388665797465195e-06,-4.6715491890987925e-05,0.020516855719599235
24008,2000,98,82,3.7577,51.1462,BE,0,2005-05-01,77052285.4250147,0.222952214771454,19,67,31,0.016643622292351456,0.0020362042168822125,0.001880714963958961,4.6388665797465195e-06,-4.69710452061533e-05,0.02051820929456622
24009,2000,98,82,3.76279,51.14693,BE,0,2005-05-01,77052285.4250147,0.222952214771454,19,67,31,0.016641615191619608,0.002036079463528811,0.001880631755807224,4.6388665797465195e-06,-4.656509982724946e-05,0.02051640017770814
24010,2000,98,82,3.76681,51.16537,BE,0,2005-05-01,77052285.4250147,0.222952214771454,19,67,31,0.016676451618692335,0.002038244756495362,0.0018800139157776642,4.6388665797465195e-06,-5.3610927853364945e-05,0.020545738229691742
24011,2000,98,82,3.74631,51.15031,BE,0,2005-05-01,77052285.4250147,0.222952214771454,19,67,31,0.01665933347886736,0.0020371807613937397,0.001880723719974505,4.6388665797465195e-06,-5.014870513224791e-05,0.020531728121683104
24012,2000,98,82,3.75349,51.16228,BE,0,2005-05-01,77052285.4250147,0.222952214771454,19,67,31,0.01667495046730061,0.0020381514509292247,0.0018802683684230254,4.6388665797465195e-06,-5.33073130617205e-05,0.020544701840170886
24013,2000,98,82,3.75806,51.16525,BE,0,2005-05-01,77052285.4250147,0.222952214771454,19,67,31,0.01667863187616917,0.002038380272579432,0.0018801221220580769,4.6388665797465195e-06,-5.4051894982466306e-05,0.02054772124240396
24131,2000,78,90,4.48309,50.16957,BE,0,2010-09-01,85029887.8941912,0.246035555249396,14,68,11,0.01571890377590959,0.0019285859937716169,0.0016675304697314403,4.203642749664364e-06,-0.00011538013525853348,0.019203843746903777
24132,2000,78,90,4.48926,50.16998,BE,0,2010-09-01,85029887.8941912,0.246035555249396,14,68,11,0.015712451089779277,0.0019281849206114969,0.0016674720202728144,4.203642749664364e-06,-0.00011407504973165832,0.019198236623681593
24133,2000,78,90,4.50099,50.17184,BE,0,2010-09-01,85029887.8941912,0.246035555249396,14,68,11,0.015701082167829183,0.001927478273896998,0.0016673266507927817,4.203642749664364e-06,-0.00011177563283866078,0.019188315102429965
24134,2000,78,90,4.48418,50.17342,BE,0,2010-09-01,85029887.8941912,0.246035555249396,14,68,11,0.015720457309867108,0.001928682555228521,0.001667399980335332,4.203642749664364e-06,-0.00011569434466567388,0.019205049143514952
24135,2000,78,90,4.49045,50.17393,BE,0,2010-09-01,85029887.8941912,0.246035555249396,14,68,11,0.015714035555710458,0.001928283404676161,0.0016673376000065293,4.203642749664364e-06,-0.0001143955152731168,0.019199464687869695
