Unnamed: 0,P_rated_kW,Hub_height_m,Diameter_m,Longitude,Latitude,ISO_code,Offshore,Commissioning_date,Lifetime_production_kWh,Capacity_factors,turbine_age,Cluster,park_size,Input,Assembly,Transport,Maintenance,Disposal,Total
3540,3600,84,107,-4.43275,53.41159,GB,1,2011-07-01,214444800.0,0.34,13,5238,51,0.010101329325797576,0.0013511465904969845,0.0013318407932860043,,-2.5290788558268966e-05,0.012759025921022295
3541,3600,84,107,-4.43796,53.40668,GB,1,2011-07-01,214444800.0,0.34,13,5238,51,0.009669823720362356,0.0013181355029602468,0.0013319173851886802,,-2.507770300067684e-05,0.012294798905510607
3543,3600,84,107,-4.47045,53.354,GB,1,2011-07-01,207222502.8166,0.333112305196438,13,5238,51,0.010082542458761943,0.0013696034451012255,0.00137912758046673,,-2.9868714537371562e-05,0.012801404769792527
3544,3600,84,107,-4.4747,53.36201,GB,1,2011-07-01,207222502.8166,0.333112305196438,13,5238,51,0.010077883161292414,0.0013693088475689803,0.0013790355640592566,,-2.895712955033241e-05,0.012797270443370319
3521,3600,84,107,-4.4061,53.40695,GB,1,2011-07-01,214444800.0,0.34,13,5238,51,0.025515004706419472,0.004306788743770273,0.0013318234414964694,,-2.7064357336315133e-05,0.0311265525343499
3522,3600,84,107,-4.40949,53.40709,GB,1,2011-07-01,214444800.0,0.34,13,5238,51,0.025678397570042057,0.004337545985651301,0.0013318312044289548,,-2.6846789387539005e-05,0.031320927970734776
3524,3600,84,107,-4.40275,53.40644,GB,1,2011-07-01,214444800.0,0.34,13,5238,51,0.02518713101872101,0.004245205470568001,0.001331820442526643,,-2.7286635303629653e-05,0.030736870296512023
3528,3600,84,107,-4.41206,53.40778,GB,1,2011-07-01,214444800.0,0.34,13,5238,51,0.025677496461525694,0.004337489010464175,0.0013318298005861103,,-2.6670488775572737e-05,0.03132014478380041
3529,3600,84,107,-4.39419,53.40474,GB,1,2011-07-01,214444800.0,0.34,13,5238,51,0.025025572323012578,0.004214564199247937,0.0013318178377491623,,-2.786305562128334e-05,0.030544091304388395
3530,3600,84,107,-4.41283,53.40858,GB,1,2011-07-01,214444800.0,0.34,13,5238,51,0.025841677922063096,0.004368296113661541,0.0013318219576522801,,-2.6607208702400716e-05,0.03151518878467452
3532,3600,84,107,-4.40395,53.40745,GB,1,2011-07-01,214444800.0,0.34,13,5238,51,0.025186645326085708,0.004245174761249112,0.0013318111713500416,,-2.7191610223655522e-05,0.030736439648461206
3534,3600,84,107,-4.4011,53.40601,GB,1,2011-07-01,214444800.0,0.34,13,5238,51,0.025187708979820218,0.004245242013826867,0.0013318212085410117,,-2.7399712578599252e-05,0.030737372489609498
3536,3600,84,107,-4.40013,53.40528,GB,1,2011-07-01,214444800.0,0.34,13,5238,51,0.025188100376898854,0.004245266761036988,0.0013318276253664984,,-2.747628886573119e-05,0.03073771847443661
3538,3600,84,107,-4.41421,53.40881,GB,1,2011-07-01,214444800.0,0.34,13,5238,51,0.025841209149502924,0.004368266474163243,0.0013318229678844964,,-2.651549401129162e-05,0.03151478309753937
3542,3600,84,107,-4.41069,53.40744,GB,1,2011-07-01,214444800.0,0.34,13,5238,51,0.025677973791562753,0.00433751919103365,0.0013318301994185747,,-2.6763877724979298e-05,0.03132055930429
3567,3600,84,107,-4.39436,53.39185,GB,1,2011-07-01,214444800.0,0.34,13,5238,51,0.02502771627446026,0.004214699756767041,0.001331979479138643,,-2.8282516702149492e-05,0.030546112993663794
31118,8300,110,164,-1.4131,55.148,GB,1,2018-06-01,577322361.735784,0.402528420442732,6,5240,5,0.02055268754677484,0.003425872556027299,0.0014853902433558832,,-2.749434877748259e-05,0.02543645599738054
31119,8300,110,164,-1.4063,55.1397,GB,1,2018-06-01,577322361.735784,0.402528420442732,6,5240,5,0.020555651878330992,0.003426065331602533,0.0014854087255565566,,-2.8074316071020853e-05,0.025439051619419062
31120,8300,110,164,-1.3935,55.1132,GB,1,2018-06-01,604456315.339664,0.421447118571274,6,5240,5,0.01952563484883153,0.0032510105509038867,0.001418743644273134,,-2.8662339323103443e-05,0.02416672670468545
