Unnamed: 0,P_rated_kW,Hub_height_m,Diameter_m,Longitude,Latitude,ISO_code,Offshore,Commissioning_date,Lifetime_production_kWh,Capacity_factors,turbine_age,Cluster,park_size,Input,Assembly,Transport,Maintenance,Disposal,Total
73212,7000,105,154,6.2474,54.48196,DE,1,2019-09-23,416976000.0,0.34,5,5215,167,0.024510011244811628,0.0043847249017578025,0.0016710512309506748,,-2.4097223758524848e-05,0.03054169015376158
73213,7000,105,154,6.23353,54.48268,DE,1,2019-09-23,416976000.0,0.34,5,5215,167,0.02451095235184784,0.00438478393847864,0.0016712628710464628,,-2.428769691359852e-05,0.030542711464459346
73214,7000,105,154,6.22069,54.48372,DE,1,2019-09-23,416976000.0,0.34,5,5215,167,0.024511901102152032,0.004384843454670423,0.0016714533904856027,,-2.4479717009997464e-05,0.03054371823029806
73215,7000,105,154,6.28316,54.48681,DE,1,2019-09-23,416976000.0,0.34,5,5215,167,0.02450873561282089,0.00438464487990393,0.0016704030159920458,,-2.3839045208542615e-05,0.030539944463508325
73216,7000,105,154,6.21128,54.48977,DE,1,2019-09-23,416976000.0,0.34,5,5215,167,0.024513217407803267,0.0043849260280295396,0.00167151215637615,,-2.4746127610264024e-05,0.03054490946459869
73217,7000,105,154,6.23498,54.48988,DE,1,2019-09-23,416976000.0,0.34,5,5215,167,0.024511740028329815,0.004384833350325316,0.001671128641106706,,-2.444711685089004e-05,0.030543254902910946
73218,7000,105,154,6.25842,54.49322,DE,1,2019-09-23,416976000.0,0.34,5,5215,167,0.024510845664664205,0.00438477724586958,0.0016707004463458333,,-2.426610421086617e-05,0.03054205725266875
73219,7000,105,154,6.29719,54.49437,DE,1,2019-09-23,416976000.0,0.34,5,5215,167,0.024509218357963884,0.0043846751630589225,0.0016700613032861657,,-2.3936749281451428e-05,0.03054001807502752
73220,7000,105,154,6.27026,54.4945,DE,1,2019-09-23,416976000.0,0.34,5,5215,167,0.02451042009127964,0.004384750549164388,0.0016704906761522826,,-2.4179971282140406e-05,0.030541481345314172
73221,7000,105,154,6.20296,54.49511,DE,1,2019-09-23,416976000.0,0.34,5,5215,167,0.024514380170183984,0.0043849989694436705,0.0016715649252359202,,-2.498146217980163e-05,0.030545962602683774
73222,7000,105,154,6.24738,54.49544,DE,1,2019-09-23,416976000.0,0.34,5,5215,167,0.024511733888523016,0.004384832965168212,0.0016708437460944844,,-2.4445874199070677e-05,0.03054296472558664
73223,7000,105,154,6.21617,54.49631,DE,1,2019-09-23,416976000.0,0.34,5,5215,167,0.024513678940068184,0.004384954980476427,0.0016713332947416045,,-2.4839538352383716e-05,0.03054512767693383
73224,7000,105,154,6.23575,54.49708,DE,1,2019-09-23,416976000.0,0.34,5,5215,167,0.024512600505777804,0.004384887329059857,0.0016710058132229518,,-2.462127116924439e-05,0.03054387237689137
73428,5000,90,116,5.93833,54.30222,DE,1,2013-08-26,297840000.0,0.34,11,5218,178,0.023743045185049855,0.004229239518800073,0.001169058853995852,,-2.3050899115923906e-05,0.029118292658729856
73429,5000,90,116,5.94882,54.30276,DE,1,2013-08-26,297840000.0,0.34,11,5218,178,0.0237420873049426,0.004229179429885301,0.0011689231059925156,,-2.287140221542249e-05,0.029117318438604996
73430,5000,90,116,5.96391,54.30447,DE,1,2013-08-26,297840000.0,0.34,11,5218,178,0.023740651543816098,0.004229089362947584,0.0011687173909412725,,-2.260235531684199e-05,0.02911585594238811
73431,5000,90,116,6.00306,54.30557,DE,1,2013-08-26,297840000.0,0.34,11,5218,178,0.023738357750669528,0.004203757452446591,0.0011682226786549376,,-2.2511981797522088e-05,0.029087825899973534
