Unnamed: 0,P_rated_kW,Hub_height_m,Diameter_m,Longitude,Latitude,ISO_code,Offshore,Commissioning_date,Lifetime_production_kWh,Capacity_factors,turbine_age,Cluster,park_size,Input,Assembly,Transport,Maintenance,Disposal,Total
73317,3600,82,120,11.18376,56.50794,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.011313581679748263,0.0014190445855543107,0.0015335806118577048,,-3.1493158670874594e-05,0.014234713718489403
73318,3600,82,120,11.18464,56.5135,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.01131105257022989,0.0014188859316213774,0.0015336966816096426,,-3.098201547372954e-05,0.01423265316798718
73319,3600,82,120,11.20366,56.51732,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.011310658322731877,0.0014188612000248786,0.0015340046232729752,,-3.090233647005726e-05,0.014232621809559674
73320,3600,82,120,11.18538,56.51907,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.011308525413143772,0.0014187274001667518,0.0015338116098803601,,-3.0471266870988243e-05,0.014230593156319896
73321,3600,82,120,11.21343,56.52192,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.011309590605542374,0.0014187942209043043,0.0015342128597064235,,-3.068654653532903e-05,0.014231911139617774
73322,3600,82,120,11.18599,56.52464,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.0113060063244577,0.0014185693748520905,0.0015339253385816297,,-2.9962148924320645e-05,0.0142285388889671
73323,3600,82,120,11.22357,56.52669,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.011308769637778033,0.001418742720657408,0.0015344290147415432,,-3.052062565101323e-05,0.014231420747525972
73324,3600,82,120,11.21396,56.52987,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.01130626249339603,0.0014185854446226033,0.001534370427292154,,-3.001392169619772e-05,0.01422920444361459
73325,3600,82,120,11.18645,56.53021,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.011303495297845958,0.0014184118552805739,0.0015340376285744974,,-2.945466035527289e-05,0.014226490121345756
73326,3600,82,120,11.23352,56.53137,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.01130826520185485,0.0014187110768149628,0.00153464121758898,,-3.0418677123811654e-05,0.01423119881913498
73327,3600,82,120,11.18678,56.53579,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.011300990936300126,0.0014182547538162645,0.0015341489264719432,,-2.8948518822829863e-05,0.014224446097765504
73328,3600,82,120,11.24349,56.53605,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.011308074471919493,0.001418699112107957,0.0015348537762619827,,-3.038012983740802e-05,0.014231247230452024
73329,3600,82,120,11.21394,56.53774,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.011302991116631193,0.0014183802274162786,0.0015345205250760587,,-2.9352763305665676e-05,0.014226539105817865
73330,3600,82,120,11.25345,56.54073,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.01130819780937935,0.00141870684920789,0.001535066317535298,,-3.040505683368959e-05,0.01423156591928885
73331,3600,82,120,11.18696,56.54136,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.011298503393104188,0.0014180987073862813,0.0015342586101062916,,-2.8445776346486998e-05,0.014222414934250274
73332,3600,82,120,11.24096,56.54445,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.011304666168754137,0.0014184853053519093,0.0015349825728167177,,-2.9691298071078542e-05,0.014228442748851686
73333,3600,82,120,11.26341,56.54541,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.011308633494101085,0.001418734180208829,0.0015352789644025764,,-3.0493110466795424e-05,0.014232153528245695
73334,3600,82,120,11.21355,56.54561,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.011299775766224094,0.001418178524807459,0.0015346669337974017,,-2.8702928067179094e-05,0.014223918296761775
73335,3600,82,120,11.18701,56.54694,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.011296029058700854,0.0014179434895589666,0.001534367318780783,,-2.7945703420209637e-05,0.014220394163620394
73336,3600,82,120,11.27338,56.55008,DK,1,2013-09-04,214444800.0,0.34,11,5228,111,0.011309375553242865,0.0014187807304275749,0.0015354916493712587,,-3.064308360138938e-05,0.014233004849440309
