turbine_idx,P_rated_kW,Longitude,Latitude,Method,Unit,Input,Assembly,Transport,Disposal,Total
36972,2300,5.03,59.14,EF v3.1 - acidification - accumulated exceedance (AE),mol H+-Eq,6.124788650936785e-05,4.9782978576826065e-06,8.629048648420592e-06,-5.214000459457003e-08,7.480309301087648e-05
36972,2300,5.03,59.14,EF v3.1 - climate change - global warming potential (GWP100),kg CO2-Eq,0.009536354858304449,0.0009345012593532413,0.0012504705116850499,-5.0471751324134524e-05,0.011670854878018605
36972,2300,5.03,59.14,EF v3.1 - climate change: biogenic - global warming potential (GWP100),kg CO2-Eq,1.587503771417869e-05,2.667669700674456e-06,4.956032023789863e-07,-6.460407007543486e-09,1.903185021022459e-05
36972,2300,5.03,59.14,EF v3.1 - climate change: fossil - global warming potential (GWP100),kg CO2-Eq,0.009481569074393183,0.0009304831845923034,0.001248017049092963,-5.046042571322954e-05,0.01160960888236522
36972,2300,5.03,59.14,EF v3.1 - climate change: land use and land use change - global warming potential (GWP100),kg CO2-Eq,3.891074619708735e-05,1.3504050602635172e-06,1.957859389708276e-06,-4.865203897453784e-09,4.2214145443161684e-05
36972,2300,5.03,59.14,EF v3.1 - ecotoxicity: freshwater - comparative toxic unit for ecosystems (CTUe),CTUe,0.05873175445045068,0.00734293515921526,0.007281824760334676,-0.0002611561244572593,0.07309535824554336
36972,2300,5.03,59.14,"EF v3.1 - ecotoxicity: freshwater, inorganics - comparative toxic unit for ecosystems (CTUe)",CTUe,0.0539486364067802,0.007116643345575676,0.0068666100906143255,-0.00025627565586862957,0.06767561418710158
36972,2300,5.03,59.14,"EF v3.1 - ecotoxicity: freshwater, organics - comparative toxic unit for ecosystems (CTUe)",CTUe,0.004783118043670481,0.00022629181363958346,0.0004152146697203499,-4.8804685886296895e-06,0.005419744058441784
36972,2300,5.03,59.14,EF v3.1 - energy resources: non-renewable - abiotic depletion potential (ADP): fossil fuels,"MJ, net calorific value",0.12288902520963384,0.012212645038203247,0.01663739887983578,-0.00014849392224520057,0.15159057520542765
36972,2300,5.03,59.14,EF v3.1 - eutrophication: freshwater - fraction of nutrients reaching freshwater end compartment (P),kg P-Eq,4.284868590980361e-06,4.1695123846561203e-07,1.0914089356051059e-07,-1.749523796198851e-09,4.8092111992102845e-06
36972,2300,5.03,59.14,EF v3.1 - eutrophication: marine - fraction of nutrients reaching marine end compartment (N),kg N-Eq,1.3137596822394304e-05,1.0030996800194511e-06,3.7645978214084253e-06,-2.4737437189301136e-08,1.788055688663288e-05
36972,2300,5.03,59.14,EF v3.1 - eutrophication: terrestrial - accumulated exceedance (AE),mol N-Eq,0.00011455092143969246,1.0516588282552506e-05,4.0688365573760914e-05,-2.1599062292435263e-07,0.0001655398846730815
36972,2300,5.03,59.14,EF v3.1 - human toxicity: carcinogenic - comparative toxic unit for human (CTUh),CTUh,8.058943231637558e-11,5.186128312692332e-12,6.159527680005342e-13,-1.164408760547459e-12,8.522710463652098e-11
36972,2300,5.03,59.14,"EF v3.1 - human toxicity: carcinogenic, inorganics - comparative toxic unit for human (CTUh)",CTUh,6.619171575471032e-11,3.889998595924338e-12,3.019780274440708e-13,-5.674055668831321e-15,7.037801832240989e-11
36972,2300,5.03,59.14,"EF v3.1 - human toxicity: carcinogenic, organics - comparative toxic unit for human (CTUh)",CTUh,1.4397716561665249e-11,1.296129716767994e-12,3.1397474055646314e-13,-1.158734704878627e-12,1.484908631411108e-11
36972,2300,5.03,59.14,EF v3.1 - human toxicity: non-carcinogenic - comparative toxic unit for human (CTUh),CTUh,4.0700108536772693e-10,1.7367842595432792e-11,7.452853214212784e-12,-1.6819701302591713e-13,4.316535841643466e-10
36972,2300,5.03,59.14,"EF v3.1 - human toxicity: non-carcinogenic, inorganics - comparative toxic unit for human (CTUh)",CTUh,3.922639382761603e-10,1.6708249811003383e-11,7.024295946207007e-12,-1.5954097459810228e-13,4.1583694305877256e-10
36972,2300,5.03,59.14,"EF v3.1 - human toxicity: non-carcinogenic, organics - comparative toxic unit for human (CTUh)",CTUh,1.473714709156664e-11,6.59592784429413e-13,4.285572680057771e-13,-8.656038427814845e-15,1.5816641105574014e-11
36972,2300,5.03,59.14,EF v3.1 - ionising radiation: human health - human exposure efficiency relative to u235,kBq U235-Eq,0.000537497395667523,0.00011544553962369098,3.894345650872815e-05,-1.704286501855911e-07,0.0006917159631497565
36972,2300,5.03,59.14,EF v3.1 - land use - soil quality index,dimensionless,0.599414373461819,0.0031824993642412896,0.013099921719340019,-0.0002522940743967214,0.6154445004710036
36972,2300,5.03,59.14,EF v3.1 - material resources: metals/minerals - abiotic depletion potential (ADP): elements (ultimate reserves),kg Sb-Eq,2.8690480174558736e-07,1.3857217379134804e-08,2.2357014513272097e-09,-1.5795505816837882e-11,3.0298192507023256e-07
36972,2300,5.03,59.14,EF v3.1 - ozone depletion - ozone depletion potential (ODP),kg CFC-11-Eq,1.2448602278404844e-10,1.3518475100973704e-11,2.4948625127337514e-11,-2.197780269375285e-13,1.6273334498542213e-10
36972,2300,5.03,59.14,EF v3.1 - particulate matter formation - impact on human health,disease incidence,9.474903757581717e-10,6.116802786194708e-11,5.647517242541173e-11,-5.1009662829150225e-11,1.0141239132163804e-09
36972,2300,5.03,59.14,EF v3.1 - photochemical oxidant formation: human health - tropospheric ozone concentration increase,kg NMVOC-Eq,4.9719164370401556e-05,4.0883739480650865e-06,1.2205375272909142e-05,-7.518231500139032e-08,6.593773127637439e-05
36972,2300,5.03,59.14,EF v3.1 - water use - user deprivation potential (deprivation-weighted water consumption),m3 world eq. deprived,0.0055988943145456205,0.0020908535880065316,9.971171498589359e-05,-1.7285454990691507e-06,0.007787731072038976
